meter_id,scheme_name,service_type,meter_number,meter_role,unit_number,location_description,parent_meter_id,hierarchy_level,reconciliation_group,is_active,start_date,end_date,source_confidence,verified_by,notes,source_reference
meter-stonecrest-unit-sc-059,Stonecrest,electricity,SC 059,unit,SC 059,SC 059,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 059
meter-stonecrest-unit-sc-060,Stonecrest,electricity,SC 060,unit,SC 060,SC 060,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 060
meter-stonecrest-unit-sc-061a,Stonecrest,electricity,SC 061A,unit,SC 061A,SC 061A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 061A
meter-stonecrest-unit-sc-062,Stonecrest,electricity,SC 062,unit,SC 062,SC 062,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 062
meter-stonecrest-unit-sc-063,Stonecrest,electricity,SC 063,unit,SC 063,SC 063,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 063
meter-stonecrest-unit-sc-064,Stonecrest,electricity,SC 064,unit,SC 064,SC 064,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 064
meter-stonecrest-unit-sc-065,Stonecrest,electricity,SC 065,unit,SC 065,SC 065,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 065
meter-stonecrest-unit-sc-066,Stonecrest,electricity,SC 066,unit,SC 066,SC 066,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 066
meter-stonecrest-unit-sc-067,Stonecrest,electricity,SC 067,unit,SC 067,SC 067,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 067
meter-stonecrest-unit-sc-068,Stonecrest,electricity,SC 068,unit,SC 068,SC 068,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 068
meter-stonecrest-unit-sc-069,Stonecrest,electricity,SC 069,unit,SC 069,SC 069,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 069
meter-stonecrest-unit-sc-070,Stonecrest,electricity,SC 070,unit,SC 070,SC 070,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 070
meter-stonecrest-unit-sc-071,Stonecrest,electricity,SC 071,unit,SC 071,SC 071,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 071
meter-stonecrest-unit-sc-072,Stonecrest,electricity,SC 072,unit,SC 072,SC 072,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 072
meter-stonecrest-unit-sc-073,Stonecrest,electricity,SC 073,unit,SC 073,SC 073,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 073
meter-stonecrest-unit-sc-074,Stonecrest,electricity,SC 074,unit,SC 074,SC 074,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 074
meter-stonecrest-unit-sc-075,Stonecrest,electricity,SC 075,unit,SC 075,SC 075,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 075
meter-stonecrest-unit-sc-076,Stonecrest,electricity,SC 076,unit,SC 076,SC 076,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 076
meter-stonecrest-unit-sc-077a,Stonecrest,electricity,SC 077A,unit,SC 077A,SC 077A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 077A
meter-stonecrest-unit-sc-078,Stonecrest,electricity,SC 078,unit,SC 078,SC 078,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 078
meter-stonecrest-unit-sc-079,Stonecrest,electricity,SC 079,unit,SC 079,SC 079,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 079
meter-stonecrest-unit-sc-080,Stonecrest,electricity,SC 080,unit,SC 080,SC 080,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 080
meter-stonecrest-unit-sc-081,Stonecrest,electricity,SC 081,unit,SC 081,SC 081,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 081
meter-stonecrest-unit-sc-082,Stonecrest,electricity,SC 082,unit,SC 082,SC 082,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 082
meter-stonecrest-unit-sc-083,Stonecrest,electricity,SC 083,unit,SC 083,SC 083,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 083
meter-stonecrest-unit-sc-084,Stonecrest,electricity,SC 084,unit,SC 084,SC 084,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 084
meter-stonecrest-unit-sc-085,Stonecrest,electricity,SC 085,unit,SC 085,SC 085,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 085
meter-stonecrest-unit-sc-086,Stonecrest,electricity,SC 086,unit,SC 086,SC 086,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 086
meter-stonecrest-unit-sc-087,Stonecrest,electricity,SC 087,unit,SC 087,SC 087,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 087
meter-stonecrest-unit-sc-088,Stonecrest,electricity,SC 088,unit,SC 088,SC 088,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 088
meter-stonecrest-unit-sc-089,Stonecrest,electricity,SC 089,unit,SC 089,SC 089,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 089
meter-stonecrest-unit-sc-090,Stonecrest,electricity,SC 090,unit,SC 090,SC 090,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 090
meter-stonecrest-unit-sc-091,Stonecrest,electricity,SC 091,unit,SC 091,SC 091,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 091
meter-stonecrest-unit-sc-092,Stonecrest,electricity,SC 092,unit,SC 092,SC 092,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 092
meter-stonecrest-unit-sc-093,Stonecrest,electricity,SC 093,unit,SC 093,SC 093,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 093
meter-stonecrest-unit-sc-094,Stonecrest,electricity,SC 094,unit,SC 094,SC 094,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 094
meter-stonecrest-unit-sc-095,Stonecrest,electricity,SC 095,unit,SC 095,SC 095,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 095
meter-stonecrest-unit-sc-096,Stonecrest,electricity,SC 096,unit,SC 096,SC 096,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 096
meter-stonecrest-unit-sc-097,Stonecrest,electricity,SC 097,unit,SC 097,SC 097,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 097
meter-stonecrest-unit-sc-098,Stonecrest,electricity,SC 098,unit,SC 098,SC 098,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 098
meter-stonecrest-unit-sc-099,Stonecrest,electricity,SC 099,unit,SC 099,SC 099,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 099
meter-stonecrest-unit-sc-100,Stonecrest,electricity,SC 100,unit,SC 100,SC 100,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 100
meter-stonecrest-unit-sc-101a,Stonecrest,electricity,SC 101A,unit,SC 101A,SC 101A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 101A
meter-stonecrest-unit-sc-102,Stonecrest,electricity,SC 102,unit,SC 102,SC 102,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 102
meter-stonecrest-unit-sc-103,Stonecrest,electricity,SC 103,unit,SC 103,SC 103,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 103
meter-stonecrest-unit-sc-104a,Stonecrest,electricity,SC 104A,unit,SC 104A,SC 104A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 104A
meter-stonecrest-unit-sc-105,Stonecrest,electricity,SC 105,unit,SC 105,SC 105,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 105
meter-stonecrest-unit-sc-106,Stonecrest,electricity,SC 106,unit,SC 106,SC 106,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 106
meter-stonecrest-unit-sc-107,Stonecrest,electricity,SC 107,unit,SC 107,SC 107,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 107
meter-stonecrest-unit-sc-108,Stonecrest,electricity,SC 108,unit,SC 108,SC 108,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 108
meter-stonecrest-unit-sc-109,Stonecrest,electricity,SC 109,unit,SC 109,SC 109,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 109
meter-stonecrest-unit-sc-110,Stonecrest,electricity,SC 110,unit,SC 110,SC 110,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 110
meter-stonecrest-unit-sc-111,Stonecrest,electricity,SC 111,unit,SC 111,SC 111,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 111
meter-stonecrest-unit-sc-112,Stonecrest,electricity,SC 112,unit,SC 112,SC 112,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 112
meter-stonecrest-unit-sc-113,Stonecrest,electricity,SC 113,unit,SC 113,SC 113,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 113
meter-stonecrest-unit-sc-114a,Stonecrest,electricity,SC 114A,unit,SC 114A,SC 114A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 114A
meter-stonecrest-unit-sc-115,Stonecrest,electricity,SC 115,unit,SC 115,SC 115,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 115
meter-stonecrest-unit-sc-116-a,Stonecrest,electricity,SC 116 A,unit,SC 116 A,SC 116 A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 116 A
meter-stonecrest-unit-sc-117a,Stonecrest,electricity,SC 117A,unit,SC 117A,SC 117A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 117A
meter-stonecrest-unit-sc-118a,Stonecrest,electricity,SC 118A,unit,SC 118A,SC 118A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 118A
meter-stonecrest-unit-sc-119,Stonecrest,electricity,SC 119,unit,SC 119,SC 119,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 119
meter-stonecrest-unit-sc-120,Stonecrest,electricity,SC 120,unit,SC 120,SC 120,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 120
meter-stonecrest-unit-sc-121,Stonecrest,electricity,SC 121,unit,SC 121,SC 121,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 121
meter-stonecrest-unit-sc-122,Stonecrest,electricity,SC 122,unit,SC 122,SC 122,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 122
meter-stonecrest-unit-sc-123a,Stonecrest,electricity,SC 123A,unit,SC 123A,SC 123A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 123A
meter-stonecrest-unit-sc-124,Stonecrest,electricity,SC 124,unit,SC 124,SC 124,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 124
meter-stonecrest-unit-sc-125,Stonecrest,electricity,SC 125,unit,SC 125,SC 125,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 125
meter-stonecrest-unit-sc-126,Stonecrest,electricity,SC 126,unit,SC 126,SC 126,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 126
meter-stonecrest-unit-sc-127,Stonecrest,electricity,SC 127,unit,SC 127,SC 127,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 127
meter-stonecrest-unit-sc-128,Stonecrest,electricity,SC 128,unit,SC 128,SC 128,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 128
meter-stonecrest-unit-sc-129,Stonecrest,electricity,SC 129,unit,SC 129,SC 129,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 129
meter-stonecrest-unit-sc-130,Stonecrest,electricity,SC 130,unit,SC 130,SC 130,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 130
meter-stonecrest-unit-sc-131a,Stonecrest,electricity,SC 131A,unit,SC 131A,SC 131A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 131A
meter-stonecrest-unit-sc-132,Stonecrest,electricity,SC 132,unit,SC 132,SC 132,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 132
meter-stonecrest-unit-sc-133,Stonecrest,electricity,SC 133,unit,SC 133,SC 133,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 133
meter-stonecrest-unit-sc-134,Stonecrest,electricity,SC 134,unit,SC 134,SC 134,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 134
meter-stonecrest-unit-sc-135-a,Stonecrest,electricity,SC 135 A,unit,SC 135 A,SC 135 A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 135 A
meter-stonecrest-unit-sc-136,Stonecrest,electricity,SC 136,unit,SC 136,SC 136,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 136
meter-stonecrest-unit-sc-137,Stonecrest,electricity,SC 137,unit,SC 137,SC 137,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 137
meter-stonecrest-unit-sc-138,Stonecrest,electricity,SC 138,unit,SC 138,SC 138,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 138
meter-stonecrest-unit-sc-139,Stonecrest,electricity,SC 139,unit,SC 139,SC 139,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 139
meter-stonecrest-unit-sc-140,Stonecrest,electricity,SC 140,unit,SC 140,SC 140,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 140
meter-stonecrest-unit-sc-141,Stonecrest,electricity,SC 141,unit,SC 141,SC 141,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 141
meter-stonecrest-unit-sc-142,Stonecrest,electricity,SC 142,unit,SC 142,SC 142,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 142
meter-stonecrest-unit-sc-143,Stonecrest,electricity,SC 143,unit,SC 143,SC 143,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 143
meter-stonecrest-unit-sc-144,Stonecrest,electricity,SC 144,unit,SC 144,SC 144,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 144
meter-stonecrest-unit-sc-145,Stonecrest,electricity,SC 145,unit,SC 145,SC 145,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 145
meter-stonecrest-unit-sc-146,Stonecrest,electricity,SC 146,unit,SC 146,SC 146,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 146
meter-stonecrest-unit-sc-147,Stonecrest,electricity,SC 147,unit,SC 147,SC 147,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 147
meter-stonecrest-unit-sc-148,Stonecrest,electricity,SC 148,unit,SC 148,SC 148,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 148
meter-stonecrest-unit-sc-149,Stonecrest,electricity,SC 149,unit,SC 149,SC 149,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 149
meter-stonecrest-unit-sc-150,Stonecrest,electricity,SC 150,unit,SC 150,SC 150,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 150
meter-stonecrest-unit-sc-151a,Stonecrest,electricity,SC 151A,unit,SC 151A,SC 151A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 151A
meter-stonecrest-unit-sc-152,Stonecrest,electricity,SC 152,unit,SC 152,SC 152,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 152
meter-stonecrest-unit-sc-153,Stonecrest,electricity,SC 153,unit,SC 153,SC 153,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 153
meter-stonecrest-unit-sc-154,Stonecrest,electricity,SC 154,unit,SC 154,SC 154,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 154
meter-stonecrest-unit-sc-155,Stonecrest,electricity,SC 155,unit,SC 155,SC 155,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 155
meter-stonecrest-unit-sc-156,Stonecrest,electricity,SC 156,unit,SC 156,SC 156,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 156
meter-stonecrest-unit-sc-157,Stonecrest,electricity,SC 157,unit,SC 157,SC 157,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 157
meter-stonecrest-unit-sc-158,Stonecrest,electricity,SC 158,unit,SC 158,SC 158,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 158
meter-stonecrest-unit-sc-159a,Stonecrest,electricity,SC 159A,unit,SC 159A,SC 159A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 159A
meter-stonecrest-unit-sc-160,Stonecrest,electricity,SC 160,unit,SC 160,SC 160,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 160
meter-stonecrest-unit-sc-161,Stonecrest,electricity,SC 161,unit,SC 161,SC 161,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 161
meter-stonecrest-unit-sc-162a,Stonecrest,electricity,SC 162A,unit,SC 162A,SC 162A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 162A
meter-stonecrest-unit-sc-163,Stonecrest,electricity,SC 163,unit,SC 163,SC 163,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 163
meter-stonecrest-unit-sc-164,Stonecrest,electricity,SC 164,unit,SC 164,SC 164,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 164
meter-stonecrest-unit-sc-165,Stonecrest,electricity,SC 165,unit,SC 165,SC 165,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 165
meter-stonecrest-unit-sc-166,Stonecrest,electricity,SC 166,unit,SC 166,SC 166,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 166
meter-stonecrest-unit-sc-167a,Stonecrest,electricity,SC 167A,unit,SC 167A,SC 167A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 167A
meter-stonecrest-unit-sc-168,Stonecrest,electricity,SC 168,unit,SC 168,SC 168,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 168
meter-stonecrest-unit-sc-169a,Stonecrest,electricity,SC 169A,unit,SC 169A,SC 169A,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 169A
meter-stonecrest-unit-sc-170,Stonecrest,electricity,SC 170,unit,SC 170,SC 170,,1,scheme-stonecrest,True,,,medium,,,Stonecrest:SC 170
meter-stonecrest-bulk-bulk-1,Stonecrest,electricity,Bulk 1,bulk,,Stonecrest,,0,scheme-stonecrest,True,,,medium,,,Stonecrest:Bulk 1
meter-suncrest-unit-st-01a,Suncrest,electricity,ST 01A,unit,ST 01A,ST 01A,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 01A
meter-suncrest-unit-st-02,Suncrest,electricity,ST 02,unit,ST 02,ST 02,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 02
meter-suncrest-unit-st-03,Suncrest,electricity,ST 03,unit,ST 03,ST 03,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 03
meter-suncrest-unit-st-04,Suncrest,electricity,ST 04,unit,ST 04,ST 04,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 04
meter-suncrest-unit-st-05a,Suncrest,electricity,ST 05A,unit,ST 05A,ST 05A,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 05A
meter-suncrest-unit-st-06,Suncrest,electricity,ST 06,unit,ST 06,ST 06,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 06
meter-suncrest-unit-st-07,Suncrest,electricity,ST 07,unit,ST 07,ST 07,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 07
meter-suncrest-unit-st-08,Suncrest,electricity,ST 08,unit,ST 08,ST 08,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 08
meter-suncrest-unit-st-09,Suncrest,electricity,ST 09,unit,ST 09,ST 09,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 09
meter-suncrest-unit-st-10,Suncrest,electricity,ST 10,unit,ST 10,ST 10,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 10
meter-suncrest-unit-st-11,Suncrest,electricity,ST 11,unit,ST 11,ST 11,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 11
meter-suncrest-unit-st-12,Suncrest,electricity,ST 12,unit,ST 12,ST 12,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 12
meter-suncrest-unit-st-13a,Suncrest,electricity,ST 13A,unit,ST 13A,ST 13A,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 13A
meter-suncrest-unit-st-14,Suncrest,electricity,ST 14,unit,ST 14,ST 14,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 14
meter-suncrest-unit-st-15a,Suncrest,electricity,ST 15A,unit,ST 15A,ST 15A,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 15A
meter-suncrest-unit-st-16,Suncrest,electricity,ST 16,unit,ST 16,ST 16,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 16
meter-suncrest-unit-st-17b,Suncrest,electricity,ST 17B,unit,ST 17B,ST 17B,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 17B
meter-suncrest-unit-st-18,Suncrest,electricity,ST 18,unit,ST 18,ST 18,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 18
meter-suncrest-unit-st-19a,Suncrest,electricity,ST 19A,unit,ST 19A,ST 19A,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 19A
meter-suncrest-unit-st-20a,Suncrest,electricity,ST 20A,unit,ST 20A,ST 20A,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 20A
meter-suncrest-unit-st-21,Suncrest,electricity,ST 21,unit,ST 21,ST 21,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 21
meter-suncrest-unit-st-22,Suncrest,electricity,ST 22,unit,ST 22,ST 22,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 22
meter-suncrest-unit-st-23a,Suncrest,electricity,ST 23A,unit,ST 23A,ST 23A,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 23A
meter-suncrest-unit-st-24,Suncrest,electricity,ST 24,unit,ST 24,ST 24,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 24
meter-suncrest-unit-st-25a,Suncrest,electricity,ST 25A,unit,ST 25A,ST 25A,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 25A
meter-suncrest-unit-st-26,Suncrest,electricity,ST 26,unit,ST 26,ST 26,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 26
meter-suncrest-unit-st-27,Suncrest,electricity,ST 27,unit,ST 27,ST 27,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 27
meter-suncrest-unit-st-28,Suncrest,electricity,ST 28,unit,ST 28,ST 28,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 28
meter-suncrest-unit-st-29,Suncrest,electricity,ST 29,unit,ST 29,ST 29,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 29
meter-suncrest-unit-st-30a,Suncrest,electricity,ST 30A,unit,ST 30A,ST 30A,,1,scheme-suncrest,True,,,medium,,,Suncrest:ST 30A
meter-suncrest-bulk-bulk-1,Suncrest,electricity,Bulk 1,bulk,,Suncrest,,0,scheme-suncrest,True,,,medium,,,Suncrest:Bulk 1
meter-haven-court-unit-hc01,Haven Court,electricity,HC01,unit,HC01,HC01,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC01
meter-haven-court-unit-hc02,Haven Court,electricity,HC02,unit,HC02,HC02,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC02
meter-haven-court-unit-hc03,Haven Court,electricity,HC03,unit,HC03,HC03,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC03
meter-haven-court-unit-hc04,Haven Court,electricity,HC04,unit,HC04,HC04,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC04
meter-haven-court-unit-hc05,Haven Court,electricity,HC05,unit,HC05,HC05,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC05
meter-haven-court-unit-hc06,Haven Court,electricity,HC06,unit,HC06,HC06,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC06
meter-haven-court-unit-hc07,Haven Court,electricity,HC07,unit,HC07,HC07,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC07
meter-haven-court-unit-hc08,Haven Court,electricity,HC08,unit,HC08,HC08,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC08
meter-haven-court-unit-hc09,Haven Court,electricity,HC09,unit,HC09,HC09,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC09
meter-haven-court-unit-hc10,Haven Court,electricity,HC10,unit,HC10,HC10,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC10
meter-haven-court-unit-hc11,Haven Court,electricity,HC11,unit,HC11,HC11,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC11
meter-haven-court-unit-hc12,Haven Court,electricity,HC12,unit,HC12,HC12,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC12
meter-haven-court-unit-hc13,Haven Court,electricity,HC13,unit,HC13,HC13,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC13
meter-haven-court-unit-hc14,Haven Court,electricity,HC14,unit,HC14,HC14,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC14
meter-haven-court-unit-hc15,Haven Court,electricity,HC15,unit,HC15,HC15,,1,scheme-haven-court,True,,,medium,,,Haven Court:HC15
meter-haven-court-bulk-bulk01,Haven Court,electricity,BULK01,bulk,,Haven Court,,0,scheme-haven-court,True,,,medium,,,Haven Court:BULK01
meter-taragona-unit-tg-01,Taragona,electricity,TG 01,unit,TG 01,TG 01,,1,scheme-taragona,True,,,medium,,,Taragona:TG 01
meter-taragona-unit-tg-02,Taragona,electricity,TG 02,unit,TG 02,TG 02,,1,scheme-taragona,True,,,medium,,,Taragona:TG 02
meter-taragona-unit-tg-03a,Taragona,electricity,TG 03A,unit,TG 03A,TG 03A,,1,scheme-taragona,True,,,medium,,,Taragona:TG 03A
meter-taragona-unit-tg-04a,Taragona,electricity,TG 04A,unit,TG 04A,TG 04A,,1,scheme-taragona,True,,,medium,,,Taragona:TG 04A
meter-taragona-unit-tg-05a,Taragona,electricity,TG 05A,unit,TG 05A,TG 05A,,1,scheme-taragona,True,,,medium,,,Taragona:TG 05A
meter-taragona-unit-tg-06a,Taragona,electricity,TG 06A,unit,TG 06A,TG 06A,,1,scheme-taragona,True,,,medium,,,Taragona:TG 06A
meter-taragona-unit-tg-07a,Taragona,electricity,TG 07A,unit,TG 07A,TG 07A,,1,scheme-taragona,True,,,medium,,,Taragona:TG 07A
meter-taragona-unit-tg-08,Taragona,electricity,TG 08,unit,TG 08,TG 08,,1,scheme-taragona,True,,,medium,,,Taragona:TG 08
meter-taragona-unit-tg-09,Taragona,electricity,TG 09,unit,TG 09,TG 09,,1,scheme-taragona,True,,,medium,,,Taragona:TG 09
meter-taragona-unit-tg-10a,Taragona,electricity,TG 10A,unit,TG 10A,TG 10A,,1,scheme-taragona,True,,,medium,,,Taragona:TG 10A
meter-taragona-unit-tg-11,Taragona,electricity,TG 11,unit,TG 11,TG 11,,1,scheme-taragona,True,,,medium,,,Taragona:TG 11
meter-taragona-unit-tg-12,Taragona,electricity,TG 12,unit,TG 12,TG 12,,1,scheme-taragona,True,,,medium,,,Taragona:TG 12
meter-taragona-unit-tg-13a,Taragona,electricity,TG 13A,unit,TG 13A,TG 13A,,1,scheme-taragona,True,,,medium,,,Taragona:TG 13A
meter-taragona-unit-tg-14,Taragona,electricity,TG 14,unit,TG 14,TG 14,,1,scheme-taragona,True,,,medium,,,Taragona:TG 14
meter-taragona-unit-tg-15,Taragona,electricity,TG 15,unit,TG 15,TG 15,,1,scheme-taragona,True,,,medium,,,Taragona:TG 15
meter-taragona-unit-tg-16a,Taragona,electricity,TG 16A,unit,TG 16A,TG 16A,,1,scheme-taragona,True,,,medium,,,Taragona:TG 16A
